Sample,CON 13,CON 14,CON 15,CON 16,CON 17,CON 18,L 13,L 14,L 15,L 16,L 17,L 18,LN 13,LN 14,LN 15,LN 16,LN 17,LN 18,N 13,N 14,N 15,N 16,N 17,N 18,Z 13,Z 14,Z 15,Z 16,Z 17,Z 18,ZL 15,ZL 16,ZL 17,ZL 18,ZLN 13,ZLN 14,ZLN 15,ZLN 16,ZLN 17,ZLN 18,ZN 13,ZN 14,ZN 15,ZN 16,ZN 17,ZN 18
Class,1_Con,1_Con,1_Con,1_Con,1_Con,1_Con,3_L,3_L,3_L,3_L,3_L,3_L,7_LN,7_LN,7_LN,7_LN,7_LN,7_LN,4_N,4_N,4_N,4_N,4_N,4_N,2_Z,2_Z,2_Z,2_Z,2_Z,2_Z,5_ZL,5_ZL,5_ZL,5_ZL,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN
22.964083,2500,1500,1500,1500,1500,1500,3672,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,4521,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
22.97925,1500,2500,2500,2500,2500,2500,1500,4550,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,6063,1500,11557,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,10391,1500,1500,2500,1500,2500,1500,1500,2500
22.986851,1500,2500,2500,2500,2500,2500,12264,43225,1500,1500,3675,32802,1500,1500,2500,2500,1500,2500,1500,10123,1500,34131,10827,2500,16845,2500,1500,2500,2500,2500,7959,1500,1500,2500,1500,1500,19034,28007,1500,1500,2500,18474,2500,1500,1500,2500
23.002016,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,3102,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.024784,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,3332,2500,1500,2500,1500,3453,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.032366,2500,1500,1500,36640,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,5641,2500,12196,1500,1500,2500,1500,4649,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,8727,2500,2500,1500,2500,1500,2500,2500,1500
23.04755,2500,1500,1500,2496,1500,1500,2500,6329,2500,2500,6897,1500,2500,2500,2497,1500,2500,1500,2500,1500,2500,5211,1500,1500,18299,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,2721,2500,2500,2500,1500,17383,1500,2500,2500,1500
23.055134,1500,2500,2500,33329,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,4097,1500,11100,2500,2500,1500,2500,3821,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,7936,1500,1500,2500,1500,2500,1500,1500,2500
23.062733,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,4246,2500,1500,11053,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,4255,2500,1500,1500,2500
23.070316,3199,2500,25801,31914,2500,24730,1500,1500,1500,1500,14850,7725,1500,1500,2500,2500,1500,18777,1500,19127,1500,41273,10186,8216,45813,2500,4971,120043,2500,2500,15871,1500,1500,2500,1500,1500,11740,19871,2717,1500,2500,54350,2500,1500,1500,2500
23.0779,1500,2500,2500,2500,2500,3993,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,5222,2500,1500,54278,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,4706,2500,1500,1500,2500
23.085501,1500,2500,2500,2500,2500,2500,1500,2871,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,2619,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,2104,2500,1500,1500,2500
23.100666,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.108267,1500,2500,2500,2500,2500,2500,1500,28161,1500,1500,2500,2500,1500,1500,21381,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,13089,1500,1500,2500,1500,2500,1500,5918,6052
23.11585,2500,1500,1500,1500,1500,6461,2500,2500,2500,2500,4295,1500,2500,2500,4700,1500,2500,1500,2500,1500,2500,2500,1500,1500,9496,1500,2500,16922,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,8367,1500,2500,2500,1500
23.123434,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,2329,2500,1500,1500,2500
23.1462,1500,2500,3186,3444,2500,2500,1500,7294,1500,1500,2500,2500,1500,1500,2902,2500,1500,2500,1500,4855,1500,6779,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,5153,2500,1500,1500,2500
23.153799,1500,2500,2500,2500,11517,2500,1500,31001,1500,28650,2500,2500,1500,7461,2500,2500,34834,12860,1500,2500,1500,1500,18556,37327,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,9299,10320,2500,13150,2500,1500,1500,14699
23.161383,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.168966,2500,1500,1500,1500,4495,1500,2500,6785,2500,10715,1500,1500,2500,2820,1500,1500,12879,1500,2500,1500,2500,2500,1500,15501,2500,1500,2500,1500,1500,1500,1500,4572,2500,1500,2500,2500,1500,2500,2500,3734,1500,2500,1500,2500,2500,5833
23.176567,1500,2500,2500,2500,2500,2500,1500,1500,1500,2211,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.184151,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,5266,1500,1500,2500,2500,1500,5297,1500,2500,1500,1500,4286,2500,1500,2500,1500,3403,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.191732,1500,2500,4469,2500,37334,2500,1500,14622,1500,1500,2500,16878,14713,31480,2500,11641,96762,8116,1500,2500,50766,1500,18789,2500,1500,24590,1500,2500,2500,2658,2500,64752,1500,29872,1500,1500,2500,1500,45681,32691,14386,1500,2500,69510,19446,2500
23.199316,1500,2500,2500,2500,2500,2500,1500,1500,1500,3020,2500,7128,1500,1500,2500,2500,3137,2500,1500,2500,1500,1500,6129,3115,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,5288,1500,2500
23.222084,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2631,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,3015,1500,2500,1500,1500,2500,1500,2212,1500,2500,1500,2500,3575,1500,2500
23.229683,1500,2500,2500,2500,2500,2500,1500,1500,1500,5063,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,5455,1500,2500,3664,1500,2828,1500,2500,2500,2500,2500,1500,1500,3208,1500,1500,2500,1500,1500,1500,3010,1500,2500,5040,2286,2500
23.252451,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.260033,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,7506,1500,1500,2500,2500,1500,8179,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,53092
23.267616,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,3409,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,2086
23.275217,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,3072,1500,2500
23.282801,1500,2500,2500,4534,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2376,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,2426,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.297983,2500,1500,1500,1500,3393,1500,2500,2500,2500,2500,1500,1500,2500,2872,1500,3636,8413,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,6103,2500,2567,2500,2500,1500,2500,3817,2974,1500,2500,1500,2500,2500,4706
23.320749,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,2327,2500,2500,1500,2500,1500,2500,2500,2500,2500,2247,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.328333,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2869,1500,2500,1500,2514,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2740,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.335917,1500,2500,3804,2500,2500,2500,1500,12869,1500,1500,2500,2500,1500,3011,2500,40516,5084,9062,1500,2500,3744,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,4751,3522,2500
23.343517,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,7914,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.351101,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,8617,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.373867,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.381451,1500,2500,11355,2500,2500,2500,1500,1500,2777,1500,2500,5617,1500,1500,2500,2500,1500,2500,1500,17007,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,28006,2500,1500,2095,2500
23.389034,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,4493,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.396633,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2825,1500,2500,1500,2500,1500,2106,2500,2500,1500,2500,1500,4494,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.404217,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.419399,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.426983,1500,2500,2500,2500,2500,2500,2258,13858,1500,1500,2500,6684,1500,1500,2500,2500,1500,2500,1500,2500,1500,142187,10066,2500,1500,2500,1500,13474,2500,2500,2500,1500,1500,2500,1500,1500,3709,150516,3266,1500,2500,1500,2500,1500,1500,2500
23.434566,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,4001,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,3783,1500,1500,2500,1500,2500,1500,1500,2500
23.457333,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,6180,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,5385,1500,1500,2500,1500,2500,1500,1500,2500
23.472517,1500,2500,2500,2500,2500,2500,1500,1500,3710,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,7968,1500,11388,2500,2500,1500,2500,1500,2500,4479,2500,2500,1500,1500,2500,1500,1500,2500,10545,1500,1500,2500,1500,2500,1500,1500,2500
23.495283,1500,2500,2500,2563,2500,2500,1500,8298,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.502867,1500,2500,2500,3030,2500,2500,1500,16491,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.510468,1500,2500,2500,386474,2500,2500,2390,1500,23191,9214,3716,8108,1500,1500,3476,2500,1500,23286,1500,74096,1500,1500,2500,6953,15362,2500,156041,2500,31683,2500,2500,1500,1500,2500,1500,1500,4160,1500,1500,1500,2500,22806,2500,1500,1500,2500
23.518049,1500,2500,2500,42545,2500,2500,1500,1500,1500,2789,2500,2500,1500,1500,2500,2500,1500,2500,1500,6759,1500,21430,2500,2500,1500,2500,12037,6800,3648,2500,2500,1500,1500,2500,1500,1500,2500,19007,1500,1500,2500,1500,2500,1500,1500,2500
23.525633,1500,2500,2500,2789,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.533216,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.540817,1500,2500,2500,8507,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,4487,2500,2500,1500,2500,2474,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,3949,1500,1500,2500,1500,2500,1500,1500,2500
23.548401,3974,1500,1500,29349,1500,1500,2500,8513,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,10381,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.555983,2152,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,2885,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,2770,2500,1500,1500,2500
23.563583,67227,2500,2500,2500,2500,4196,1500,63450,1500,1500,4285,2500,1500,1500,6876,2500,1500,68728,1500,2500,12662,1500,2500,2500,18244,5792,1500,2500,2500,2500,7075,1500,1500,5810,1500,1500,5681,24095,2989,1500,3611,23657,2500,10465,6380,2500
23.571167,15823,2500,2500,123304,2500,2500,1500,6503,6254,1500,2500,2500,1500,1500,2500,2500,1500,13087,1500,17153,1500,34040,2500,2500,1500,2500,37992,3487,8453,2500,2500,1500,1500,2500,1500,1500,2500,32424,1500,1500,2500,1500,2500,1500,1500,2500
23.586349,3435,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2955,2500,1500,3018,1500,2500,1500,1500,2500,2500,4222,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,3988,2500,1500,1500,2500
23.601517,2600,2500,2500,8239,2500,2500,1500,1500,1500,3877,2500,2500,1500,1500,2500,2500,1500,2500,1500,2834,1500,1500,2500,4250,1500,2500,4339,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,2007,2500
23.624283,26365,1500,1500,2237,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,3127,1500,2500,24398,2500,1500,2500,2500,1500,2726,4909,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,4372,1500,2500,2500,1500
23.647051,1500,2500,4368,2500,7450,4729,1500,1500,1500,2764,2500,2500,2502,3609,7420,2500,1500,2500,1500,4819,1500,1500,97508,7341,3046,6946,1500,2500,2500,2500,7754,8909,1500,2500,1500,1500,5545,1500,9981,7663,4387,10264,2500,1500,1500,5642
23.662233,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.669817,1500,2500,2500,2500,9318,2500,1500,31187,1500,3094,2500,61125,1500,8311,2500,5945,21775,2500,1500,2500,13451,1500,2500,9343,1500,2500,1500,2500,2500,2500,2500,1500,1500,3364,1500,1500,5424,1500,1500,9456,6013,10100,2500,14496,10650,4367
23.677416,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,11700,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,17477,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.684999,1500,2500,2500,2500,2500,2500,1500,3258,1500,1500,2500,4082,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,6666,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.692583,1500,2500,2500,2500,2500,2500,1500,2231,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.700167,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,3155,2500,2500,1500,1500,2500,4266,2500,1500,2500,2500,5875,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.730534,1500,2500,2500,2500,2500,2500,1500,23699,1500,2228,2500,2500,2394,1500,2500,2500,1500,11650,1500,2500,14182,1500,2500,2500,1500,9189,1500,2500,2500,2500,2500,12258,1500,3522,1500,1500,9769,1500,19355,1500,2500,1500,2500,20021,13011,9265
23.738117,1500,2500,2500,2500,2583,2500,1500,1500,1500,1500,2500,2500,1500,3036,2500,2500,5569,2500,1500,2500,1500,1500,2500,2857,1500,2528,1500,2968,2500,2500,2500,4140,1500,2500,1500,1500,2500,1500,5646,1500,2500,1500,2500,5338,1500,2514
23.745701,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,2871,2500,2500,1500,2500,1500,2500,1500,1500,3069,2500,1500,2500,1500,2500,2500,2500,2500,2990,1500,2863,1500,1500,2500,1500,2390,1500,2500,1500,2500,1500,1500,2500
23.783649,1500,2500,2500,2500,10176,2500,1500,1500,1500,1500,2500,2500,2501,11990,2500,21912,21812,2500,1500,2500,1500,49544,2500,2500,1500,3773,1500,2500,2500,2500,2500,15821,1500,2500,1500,1500,2500,62084,24010,10326,2500,1500,2500,9399,1500,2500
23.791233,1500,2500,2500,2500,2500,2500,1500,2307,1500,1500,2500,3773,1500,1500,2500,2500,1500,2500,1500,2500,1500,9889,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,10040,1500,1500,2500,1500,2500,1500,1500,2500
23.798834,2500,1500,1500,1500,2578,1500,2500,2500,2500,2500,1500,1500,2500,3757,1500,6710,5628,1500,2500,1500,2500,7794,1500,1500,2500,1500,2500,1500,1500,1500,1500,5430,2500,1500,2500,2500,1500,7733,6851,2500,1500,2500,1500,2534,2500,3159
23.813999,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,3901,2500,5877,5218,2500,1500,2500,3385,2445,2500,2500,1500,2500,1500,2500,2500,2500,2500,4533,1500,2500,1500,1500,2500,1500,6274,1500,2500,1500,2500,1500,4174,2546
23.8216,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,4356,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,4364,1500,1500,2500,1500,2500,1500,1500,2500
23.829184,2500,1500,1500,1500,2379,1500,2500,2500,2500,2500,1500,1500,2500,3450,1500,4564,4975,1500,2500,2337,2500,4585,1500,1500,2500,1500,2500,1500,1500,1500,1500,4655,2500,1500,2500,2500,1500,4151,5925,2500,1500,2500,1500,2500,2500,2767
23.844366,1500,2500,2500,56237,2500,2500,1500,60815,3130,1500,2500,9048,1500,1500,2500,24601,1500,9468,1500,25737,2997,1500,2500,2500,1500,2500,1500,257846,7980,2500,2500,5391,1500,2500,1500,1500,2500,1500,1500,3919,2500,1500,2500,1500,3605,10544
23.85195,1500,2500,2500,10023,2500,2500,1500,5706,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,3415,1500,1500,2500,2500,1500,2500,3251,25011,2500,2500,2500,1500,1500,2500,1500,1500,2500,2885,1500,1500,2500,1500,2500,1500,1500,2500
23.859533,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,4089,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.867117,2500,1500,1500,11464,1500,1500,2500,11044,2500,2500,1500,1500,2500,2500,1500,6781,2500,1500,2500,4697,2500,2500,1500,1500,2500,1500,4086,90620,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.874716,2500,1500,1500,1500,1500,1500,2500,2802,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,70788,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
23.882299,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.889883,18137,2500,2500,2500,2500,2500,6526,1500,3328,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,3384,60037,2500,2500,32292,2500,25579,2500,7785,2500,2500,1500,1500,2500,1500,1500,2500,62486,3039,1500,2500,1500,2500,2083,1500,3197
23.905067,2961,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,10588,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,3664,1500,1500,2500,6942,2500,1500,1500,2500
23.912649,2259,2500,2500,9187,2500,2500,1500,8938,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2961,1500,6817,2500,2500,1500,2500,3490,82138,2500,2500,2500,1500,1500,2500,1500,1500,2500,5372,1500,1500,2500,1500,2500,1500,1500,2500
23.943016,3429,2500,2500,16276,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,3075,1500,1500,2500,2500,1500,2500,4731,7395,2996,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
23.9506,2500,1500,1500,5736,1500,1500,2500,4459,2500,2500,1500,1500,2500,2500,1500,2215,2500,1500,2500,2174,2500,4818,1500,1500,3222,1500,2500,22101,1500,1500,1500,2500,2500,1500,2500,2500,1500,4475,2500,2500,1500,3151,1500,2500,2500,1500
23.958183,4250,2500,2500,16664,2500,2500,1500,8784,1500,1500,2500,2500,1500,1500,2500,2500,1500,2605,1500,5037,1500,1500,2500,2500,1500,2500,5215,35051,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,3861,2500,1500,1500,2500
23.973366,1500,2500,2500,7783,2500,2500,1500,1500,9628,1500,5637,2500,1500,1500,2500,2500,1500,21785,1500,33601,1500,59968,2500,2500,1500,2500,22725,2500,2500,3719,2500,1500,1500,2500,1500,1500,2500,69727,1500,1500,2500,40132,2500,1500,1500,2500
23.980949,1500,2500,2500,7667,2500,2500,1500,1500,3431,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,9664,1500,16643,2500,2500,1500,2500,5918,2500,2639,2500,2500,1500,1500,2500,1500,1500,2500,13939,1500,1500,2500,1500,2500,1500,1500,2500
23.996134,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,2905,2500,5085,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,4824,2500,2500,1500,2500,1500,2500,2500,1500
