Sample,CON13,CON14,CON15,CON16,CON17,CON18,L13,L14,L15,L16,L17,L18,LN13,LN14,LN15,LN16,LN17,LN18,N13,N14,N15,N16,N17,N18,Z13,Z14,Z15,Z16,Z17,Z18,ZL15,ZL16,ZL17,ZL18,ZLN13,ZLN14,ZLN15,ZLN16,ZLN17,ZLN18,ZN13,ZN14,ZN15,ZN16,ZN17,ZN18
6.184783,29462.212520,15195.646500,99122.132970,48330.136540,77028.223000,37804.058090,38863.556590,56964.969410,24579.522340,62800.724680,54437.806380,117150.559100,52624.074990,41762.916410,37009.978100,54075.658940,44329.217270,68936.565020,16359.047920,48537.292710,32399.616610,67335.334550,1107349.627000,74239.254560,14895.527000,35207.649700,31352.442850,58778.274170,78632.499240,70040.347940,83516.509410,28698.076960,44722.750840,69866.970720,21545.713050,49388.283870,69772.821150,55806.260670,51497.471720,485909.085300,36270.067570,37579.382520,60780.323890,74108.772300,182988.197300,75791.271770
6.186483,346669.728500,152730.195300,613183.960500,409862.382600,596989.679200,536087.938900,491828.472800,423204.307100,393671.295300,509530.699000,585730.162100,575597.415500,400104.406100,364416.483500,357658.742900,530821.042500,413482.328600,542936.569700,418152.926300,360423.314500,336549.395000,420307.081800,1627582.088000,644748.202400,424546.140100,339233.324300,364644.644600,821080.313100,393416.847200,1064883.187000,729422.376100,399993.470800,470430.349100,480217.613800,21418.384870,340202.972100,409503.854500,443699.190500,808664.461700,883831.280400,256119.578700,386602.920000,381530.877600,494164.346800,904954.849800,1001601.255000
6.186483,168004.064300,67773.842680,294909.588400,229912.268000,338699.109300,300086.306300,225783.518100,212004.195700,186837.930600,288157.561300,300254.392600,361916.309900,198507.960200,196091.914500,173105.687400,290795.656000,228313.522400,313038.633900,186752.624100,157890.412000,157734.295600,235565.274200,1249406.359000,343893.628000,192985.143800,189585.509600,179076.968500,265251.602600,367391.839300,642505.394000,315825.911800,224655.986400,270316.513000,281823.545100,23842.451670,146492.132900,222385.553000,244117.617700,411361.385800,671076.016000,227013.299600,198224.367100,183560.745700,259905.277700,467031.356100,329533.716700
6.188750,435286.017400,187761.025900,241705.026300,512371.024700,698251.904900,574488.807300,555134.980700,505669.898600,439649.157400,633034.444700,693755.173000,710861.455900,471621.517500,479341.864300,448432.161600,673995.916700,537008.450700,679210.748000,473565.321300,463109.225200,390833.920200,547463.685700,1697855.234000,754581.328100,520731.352600,463674.724300,434193.166100,578899.388500,548401.847600,943818.539200,658646.471900,525266.426500,585930.888800,531408.434200,25907.619230,424579.965800,495765.444100,535965.283400,661112.022500,834402.902600,558732.335200,475520.694100,431162.481000,574928.951100,860910.704200,716903.617200
6.189250,189624.682800,85653.076660,366111.290800,262113.271600,333353.770300,339101.248200,237838.337300,371151.087700,485466.920100,334012.123800,326286.384300,350615.491500,377476.824400,205869.061900,201300.682000,298724.649600,245729.098500,315689.201500,197960.986300,176000.297000,162801.916800,337752.327900,1366131.522000,396550.462800,230315.427100,429180.821000,172336.298000,488661.754300,419019.285700,257427.950700,537534.017900,266691.478700,327032.187400,300932.002700,28805.847390,181780.035600,243509.646100,541061.782100,485000.443500,924481.247800,240822.129700,361767.765500,210661.301400,320144.409000,474104.907900,573628.087900
6.190517,213108.095000,144196.283900,172852.216100,148418.766200,202252.654900,194348.460900,68378.741430,134333.024100,145436.287000,313795.486200,159872.489100,305012.109100,118366.842000,170614.161200,174081.846600,140327.260100,127436.938600,285917.338500,96309.096450,120292.050000,222169.925700,98519.550260,1011580.370000,234545.289900,182715.332700,122671.737900,134777.888400,278081.914000,226882.007800,190618.792600,270361.459000,93006.455100,290099.332900,391439.701100,176887.286100,154530.019500,150210.154300,122095.527200,280837.864300,1079417.687000,137790.494300,206451.589800,131108.610600,271628.462900,760196.223700,338957.302800
6.193117,9562.009926,16.751715,25608.608330,12922.961610,40031.573540,63927.010700,1386.648382,26868.057270,14776.990830,11620.820660,1714.848578,24896.262410,12834.204850,9630.817817,7695.464330,12430.618370,4889.209495,12487.852030,3035.566813,5834.702977,6528.611771,11383.859290,494565.544200,20397.836560,819.876749,13533.706210,4958.255176,18569.022610,34174.472260,53229.788420,36317.846010,25306.113200,14613.872860,106469.714300,25.900743,18197.436920,17766.475670,28001.756080,104900.663200,617208.038800,11290.436950,10100.235300,8565.261904,17102.610810,152968.054300,18320.034580
6.193208,192047.163000,16430.812250,308600.103400,225052.824900,402909.183800,378796.852900,286291.224900,231759.678500,231089.879600,301891.667900,358667.624000,392582.245200,209212.004700,213032.323600,179955.812600,324956.869100,271633.803700,328268.425700,219699.808000,192587.787800,178916.589800,258505.020900,1563970.210000,266489.581900,10726.423060,215261.406200,210129.883800,294630.451100,279619.566500,749937.454000,289558.431600,263132.256900,280635.168900,356892.007300,16466.682320,180176.229000,233575.237700,280386.611900,342709.823500,852617.170700,163859.878500,230116.481000,189121.685200,305830.257900,562778.976600,372795.639900
6.193608,1092974.918000,354700.075800,1175632.311000,773821.184100,945694.363800,1393693.712000,897481.961700,1051488.702000,1238352.953000,1066351.705000,1028000.600000,1271963.496000,934199.367800,975232.247400,682667.615100,733449.535900,1070522.814000,1223486.357000,757516.583300,892114.569900,995172.144300,1073696.191000,2639640.206000,1164888.758000,863039.907200,1104757.862000,907887.331200,996218.275200,916746.279700,1054388.907000,1492241.579000,1075255.352000,1112426.184000,945039.418900,19005.216570,591753.757900,1110311.395000,1203035.677000,1411940.662000,1467013.595000,788129.929200,721235.067600,1092983.546000,666828.331100,1845537.697000,696869.220400
6.194717,268526.095800,119395.656900,368967.640000,381982.422700,490546.055800,379911.208000,368747.881900,359250.372200,454243.256500,435757.823200,461380.228800,435513.761000,292112.746100,343342.875100,365567.364400,515594.505400,379844.432900,468725.375500,294168.787100,351514.254800,345553.717300,397426.946200,1362823.730000,512044.238300,327973.016500,271511.047900,309884.580600,398139.971000,518975.399300,707206.882900,393902.107900,358487.639800,425246.985100,615521.929600,55007.583320,237408.442300,312598.634100,336845.056100,429755.507500,662242.494200,369691.557000,346728.251100,364897.950300,394245.343300,590986.897300,486422.659500
6.194783,54126.713530,10561.661220,119642.367700,57990.498780,79541.638970,163714.782800,31843.382790,40913.097740,45844.470870,31127.747830,53312.301560,102278.491100,48519.289150,44935.323950,31736.382410,51400.818040,53417.210260,92682.731460,24035.704880,37834.618920,52992.785610,58291.146100,958629.497800,64881.781830,28761.032440,30904.212350,45394.802280,72414.575170,71981.073470,41027.636840,110951.161200,66236.917170,41595.608520,158295.013700,3803.222325,50592.377570,66457.469710,109880.177200,161040.859500,998922.780900,35053.183280,57077.042810,52073.668300,78671.828220,218194.104800,67626.088030
6.195392,2836533.116000,967319.769000,1740368.345000,1823438.582000,2492121.849000,1605594.331000,2606025.512000,1945761.021000,1421637.690000,2088212.237000,2892326.487000,2365290.651000,1391425.966000,1738847.707000,1512517.719000,2124542.156000,2097768.470000,2222373.698000,1805708.525000,2854721.922000,1483047.641000,1883841.420000,2165570.085000,1824869.022000,2413404.380000,2639720.137000,1636105.377000,2091730.856000,2151610.775000,1506743.970000,2033376.313000,2066765.796000,1925691.328000,1581076.299000,710766.077600,1576121.163000,1448300.300000,1835455.059000,1631785.840000,1294397.341000,2143649.898000,1953430.777000,1466120.096000,2296693.890000,2127788.078000,2529588.069000
6.195908,77316.617320,29.639072,178642.934800,74909.752410,105095.129600,116973.721900,33368.480740,56423.518360,79714.410190,79894.370650,79552.167360,107351.404300,27291.534940,54420.902320,80804.707870,118144.704000,82969.756950,88049.771140,46518.262500,56109.412460,59459.527800,725.250426,2405096.387000,84551.770020,41417.053740,71714.083000,66066.974030,65067.179120,99613.137950,122305.388800,102222.857100,77159.012770,82623.832450,110481.543800,6263.738601,62606.938780,109111.479000,87409.486800,164925.626800,1178457.985000,53081.698900,48446.911900,86168.807830,45049.715100,383412.632400,118498.790000
6.196917,134079.001800,120815.843700,27056.327710,72186.588960,96252.667410,39327.573400,10757.139150,5407.279893,89914.655550,23946.903610,49514.708270,23159.003960,3879.489831,10560.030170,6801.920026,23383.567100,59672.337540,29049.495840,99675.158950,102838.053000,10011.126170,22353.125750,630799.311200,22126.539730,152730.585400,19947.586290,15013.213980,11215.305650,28063.264990,71856.904240,10620.386840,20956.768680,19391.950510,64514.177200,212191.684000,8437.426934,10697.431990,94256.252530,30317.514160,333551.717600,113052.369900,6535.049319,18246.112180,7914.442898,48893.369300,44565.898620
6.198942,687959.682000,387418.775700,875789.622800,968697.326800,941970.407200,1333872.260000,973567.866100,978367.258100,1105707.882000,908739.304700,1301292.295000,947378.750300,685379.490700,799844.267900,929038.047000,1024312.907000,970410.625500,980270.744700,1013901.181000,860995.748200,671392.000000,1023294.680000,2906657.636000,1263833.722000,116818.343800,703325.470600,643222.315100,934041.576400,742086.594800,1128665.666000,775101.421400,1056664.095000,776938.925900,1273002.665000,146063.769100,999394.227500,1620245.862000,900407.058200,1828635.263000,1403685.916000,886994.765500,1162452.144000,599473.067900,1233979.107000,1896210.871000,899334.545300
6.199167,967319.811600,556658.875800,808137.930800,934683.540600,5291.124152,856685.399000,578327.197100,570072.341100,533663.292700,1154366.800000,690226.231900,521955.842100,494864.189200,368096.486600,437103.908000,641843.697500,417006.749100,1150346.801000,888037.823500,903882.115200,976411.479600,601117.791600,2175786.991000,812239.175900,445927.118600,457498.956900,864996.137400,1049342.578000,886864.828400,1120779.627000,935503.140200,401647.684700,1020393.141000,493914.065100,27051.664650,966752.568600,596779.259200,1446955.853000,913747.001800,1169281.177000,15823.286910,385903.722300,1055508.514000,1004058.764000,1197372.636000,1256456.880000
6.201200,33065.043960,20718.283220,62426.499620,58845.214210,2064.411442,300261.894200,21236.606940,68521.350830,116656.660100,93375.843790,94452.408690,160279.190000,131111.093700,90732.235860,53685.141310,94180.307110,76886.270290,93448.909720,55979.351830,28604.064210,98840.775150,89128.760780,2287758.696000,65467.046410,46515.052780,31433.815910,48329.559690,82350.816900,109370.373800,167792.105800,53550.209550,77168.864080,110843.795600,150356.054000,13335.358620,104098.192200,78660.339790,94030.061960,168287.192000,1367702.169000,22526.922820,79747.143720,94621.748700,95646.922700,448299.468300,82190.930660
6.201200,208950.833100,48966.807930,305459.218400,289220.341500,459398.281100,365077.685700,11551.917730,279171.574000,382036.547400,383347.743900,420598.125100,455358.138400,232514.640100,250268.970100,279802.951300,360812.982100,324180.201800,390840.855200,261856.144300,264767.456100,265471.281200,306766.244000,1384485.151000,472429.894800,270435.301600,217376.291100,251117.541500,371750.062800,523468.698200,537096.258000,316538.786000,314545.387500,352304.488700,343839.498300,27617.289150,286289.901800,234397.541100,279370.190700,330594.349400,741666.450800,304345.905600,271884.834400,175825.873500,367825.532800,522765.185300,464012.452100
6.202833,176348.834200,71414.579160,399071.494800,218188.510500,353573.020700,307547.943900,234146.045600,223854.045700,285917.504300,305865.598000,312386.337600,354220.454600,193103.073600,205387.026200,209793.963300,303183.907200,238164.408900,310732.369400,198000.347300,188263.806500,210185.116700,245652.872700,3386474.369000,358770.752100,202035.917100,197417.576500,188043.652500,465961.001300,1712.945192,643678.547800,368500.839400,217636.649300,282590.506400,729504.459900,19710.267250,154894.128700,213839.714700,279053.694800,492119.599000,686912.563300,224305.525700,204453.727300,176733.099700,293479.016700,788716.906000,564919.577400
6.202967,102734.331000,56661.694920,191351.630500,176873.583100,294219.098300,416774.613800,201373.977700,181058.158400,228383.564300,235914.827200,254954.341600,301217.269700,235406.867200,240001.811100,117270.296200,241015.678300,197615.287000,363865.347400,148526.193500,152565.278900,239125.660900,214455.691100,1116575.061000,290859.181400,160857.098400,269063.405200,209992.312800,229455.303100,322053.974400,350409.910300,171021.049000,193970.042100,331679.133200,213960.427400,21483.846990,106468.916800,230302.547300,418591.428600,188769.126200,1392214.337000,174888.537300,178887.485300,103064.321100,224093.706100,746313.992700,274454.103300
6.203075,59701.639620,3416.956557,75579.643790,41038.988840,77121.845820,251950.724400,18503.051640,32131.270510,48237.290780,66046.810050,64979.496690,102730.524200,50473.105500,57094.201940,24474.396590,66445.446110,38619.605650,56139.771870,50042.365290,34986.266980,29922.374830,55699.988250,1004208.670000,78993.097410,2342.735496,40319.918470,32806.362340,48074.896830,84305.376440,194688.946300,84013.576980,47845.598220,58186.335110,153325.120600,135.642034,36708.810900,58370.140200,76787.639660,224873.077400,1008432.385000,35169.754410,30342.331570,48219.635750,64503.774670,201887.307400,92040.426140
6.204950,344928.896400,150933.860200,694061.704000,429641.326400,607797.925600,516944.680200,460646.449600,421480.607100,508434.410700,539128.001000,586983.126800,581540.312400,376120.013800,396427.794800,401351.898000,544536.654900,452098.259600,552282.322000,388438.317600,359888.471000,428153.465500,460034.125700,1555242.662000,644065.153900,17585.339440,373659.492100,363171.241800,493621.074000,466654.768100,1064039.380000,678540.963600,442271.312300,500845.197300,521022.552000,17808.579160,411194.194800,427253.555800,468136.941600,810634.861100,831311.421200,469014.459600,393129.073100,366826.290300,487723.015000,782445.311100,574098.722400
6.204950,78140.545750,24.540755,181615.062600,28893.858310,39893.586020,49810.875170,5056.566091,37213.597070,30024.671200,64362.210740,19335.675140,136070.957200,17964.702620,39048.040150,14656.076100,78710.007560,77357.308020,1724.666246,5545.744847,3922.184221,36521.297980,62750.832940,1255157.054000,18195.214070,350886.454700,19937.076510,43625.279890,4936.319574,61316.496640,33619.797880,40031.370360,21231.524450,65251.036590,122833.286400,436993.793700,13438.105580,10508.463280,35842.186160,94340.647310,830735.621500,62778.816080,19927.399440,15612.999890,74887.871160,245691.095900,41671.185980
6.206183,586662.705700,165857.670300,786468.251300,455529.763800,518087.551100,797174.523500,433648.755800,483617.289300,727288.686100,485064.178500,468128.371700,457854.627500,559371.919400,485189.052900,580032.129100,853605.431600,453244.607700,528127.746800,476118.591500,564332.184600,535987.756500,514936.573400,965540.991900,512852.925100,458372.656500,614759.062000,445626.572000,642488.697300,541788.244500,709483.209800,817044.984900,430778.289800,502928.242700,834527.012300,117416.274600,439158.337800,355960.488200,699266.456500,401181.728200,1142181.986000,535116.805300,668023.004600,321111.892000,442823.190300,1246639.754000,494285.553000
6.206200,553359.415700,260084.099600,878916.581500,594865.782900,874065.517200,872863.222700,740984.411400,577830.913200,657295.128400,710894.516900,914641.781200,750417.464300,556983.940500,809925.517300,586657.697700,668417.507300,956341.383400,1150867.610000,856627.480400,528778.247700,604468.719700,920922.816700,2167077.335000,920627.300600,713681.985700,911277.899300,775532.563100,651080.631100,650146.200400,769123.349200,597199.496700,634158.707200,706498.153600,851032.297500,7443.232661,907142.461600,616920.630900,830731.809400,977041.197200,1149826.670000,697025.728700,614269.007600,910220.743500,687277.805200,1339060.805000,762332.242100
6.207550,468748.893700,257357.576200,666755.890000,609670.941900,927532.593100,677155.081800,785346.249300,639127.151800,747385.676500,763326.412500,951078.331100,884835.725400,469043.864600,540341.484400,555529.447800,750000.888000,735904.365700,767234.779600,577392.298100,568361.041900,618056.785300,670143.298400,1792820.188000,1028961.802000,706395.746000,460192.292700,542642.185900,701768.967500,714865.577800,1015358.000000,722507.652000,652478.415000,702179.247300,683065.474700,3902.177881,613959.883000,546364.934600,646091.650900,673090.080000,953163.031000,441891.061300,616601.181500,516323.004200,798996.871100,1045975.683000,887032.865800
6.208033,18143.111110,25459.458590,192278.997500,129150.667200,162881.486000,241965.807400,94602.741400,93556.238680,137081.249200,115883.684400,113734.483200,228707.521700,122096.211200,103337.292300,137533.814900,206677.065600,92838.065840,127856.384000,81963.076200,82606.091620,63257.851220,100336.180800,1098520.711000,153724.514600,71709.682890,88789.414700,59327.817720,109500.459800,87245.796670,286836.851400,234710.120300,128062.212300,108706.375700,121247.786100,10205.724580,138200.607100,71839.717560,209115.754400,172450.943800,973727.694900,97605.926700,79488.014630,125712.297700,113763.809800,422390.275900,133096.861200
6.209200,369447.252400,195790.430500,478932.830400,272684.517400,489302.335700,593944.643800,291905.695000,276608.383500,406858.938200,168022.961200,219816.471900,644106.175400,400453.788100,337831.778500,324633.457800,447262.646200,509906.727600,12331.119780,364981.322800,349829.293300,388353.457600,357998.692300,2304189.018000,393883.275600,231863.198400,413397.589000,273804.954400,181040.769600,409088.235200,410423.170100,572945.351500,348696.113100,216171.786100,487477.009000,112104.267000,346984.847100,420990.922600,299265.178600,844775.212000,837311.623500,299544.104100,313242.864100,480821.768600,195540.164300,1584449.298000,418237.524400
6.210150,364424.413600,147367.368600,340495.858500,556737.218000,558306.267800,443427.876600,410631.443500,514750.374700,617594.779400,678072.767600,587833.907400,771586.969500,419224.421200,384084.672400,555831.921300,453828.911600,554233.944200,697134.459200,501402.549100,377303.021200,541298.959200,544130.754800,1210235.002000,606313.611500,406954.277000,448767.007100,448874.603100,441252.202100,468806.198300,603381.973400,691430.522400,416157.502500,605761.429400,444811.960800,108102.383900,563699.662100,603843.496400,359467.776500,1047474.036000,1609828.796000,170491.225700,574619.951100,128394.729400,693772.788200,1496663.027000,593358.735800
6.211767,10950.756860,21.285919,77381.827650,12273.043700,43919.972180,103857.550000,17750.496720,15663.099620,21240.293020,27003.713920,22044.573190,46483.212670,11903.327730,11975.993260,18906.925060,23839.499590,16969.799990,22540.711650,11717.108950,7959.415749,18667.375980,14024.932870,748243.464200,20568.916730,6246.884894,20167.986800,14005.622960,32061.128950,33394.700230,66983.424920,48946.855890,14220.253740,22188.763100,72937.155410,2576.626134,14972.977450,33508.901150,32446.794520,100461.304400,814210.205600,7606.445283,23223.017670,14856.540530,31270.356950,221587.850300,42741.522870
6.211792,5576277.484000,3641277.297000,7434081.311000,6938940.472000,6462699.158000,5390261.849000,7943970.020000,7009444.054000,6185601.768000,6563953.490000,8856226.183000,7080636.946000,11907971.610000,6122221.662000,6285293.684000,11990161.700000,7072576.467000,6907825.340000,6984417.563000,5854078.976000,6925142.895000,6064010.024000,3785529.501000,5027272.693000,123665.930400,5643213.652000,6080677.309000,6548983.387000,11770.477810,6341248.882000,14882282.840000,6221865.394000,6443438.959000,6691138.726000,116844.275800,6640962.488000,6350821.193000,8145795.735000,6782883.828000,2131633.851000,4329885.179000,6125256.101000,6268890.280000,6361343.756000,5310049.931000,7574311.183000
6.212467,1496224.597000,973739.049200,1672672.617000,1997546.674000,2335554.196000,1685206.076000,2491239.380000,2134618.405000,2014627.920000,2106916.309000,2812815.945000,2440357.952000,1618303.357000,1811797.771000,1800112.864000,2033084.511000,2091914.161000,2236032.490000,2017042.159000,1760559.700000,1944670.061000,1935767.622000,2271887.140000,1856363.821000,2405332.777000,1261015.422000,1821202.434000,2095528.642000,2009188.646000,2330258.267000,1971973.817000,2094145.369000,2071203.591000,1654941.223000,560874.672300,2026178.969000,1667740.623000,1928392.289000,1718820.254000,1126735.830000,1370049.478000,1869947.637000,1422090.196000,2314056.981000,2029883.694000,2611512.662000
6.214117,446.650938,8.952588,21467.655280,1725.249816,367.139230,23730.167490,99.857877,749.308190,3365.112592,5148.368503,1569.290491,7666.523806,623.265951,623.542411,1220.914920,4171.215009,1260.440943,5692.231553,691.524110,403.880186,1282.590240,2326.407829,180598.279600,4543.868644,82.542340,1159.501178,560.198089,2689.369509,2023.146412,32376.537410,2424.690820,2163.140562,5349.061762,67325.922810,316.509017,737.092731,1414.393295,5252.019556,34249.079230,252633.312800,771.851997,1245.415608,2611.599199,3419.482513,29470.885510,1869.450425
6.214833,7167851.116000,4125342.627000,6696341.119000,8513933.420000,6328116.949000,7330227.518000,8601876.854000,7555784.680000,7293081.134000,7016283.827000,8651055.635000,6776281.661000,7467242.482000,7757178.803000,7592325.859000,7658801.989000,7923960.371000,8108450.963000,7950134.772000,7725270.003000,8903017.949000,7291364.290000,3043785.056000,8516075.505000,9554438.470000,6466201.324000,7512473.540000,6616718.104000,5780090.467000,6040246.895000,9345509.927000,6704007.892000,6866962.266000,7326447.503000,1819375.811000,8639856.224000,7768383.605000,9085349.884000,5804038.595000,2517742.589000,8595258.916000,6686536.599000,8023382.957000,7020675.590000,8082131.135000,7944197.442000
6.215400,951.980208,20.260556,5613.422626,768.138679,179.978691,20491.990400,13.398191,218.746861,2006.115253,383.320783,18.242090,3518.358432,648.767692,898.013078,81.525495,813.471440,378.537881,6512.975181,14.071252,64.112209,101.612328,479.193370,32794.830160,285.691830,3104.449708,2555.541032,141.526549,1358.734213,43.254175,5465.696456,6600.172048,549.150312,852.221664,14714.098920,18469.337150,630.509970,623.780294,1589.807771,122899.404400,35718.353680,70.000012,220.522998,8543.739386,1018.610627,24734.999380,813.272981
6.216417,763085.875800,321807.849500,1063396.748000,729169.149600,939906.191800,1578182.965000,889210.879500,726584.380300,760524.101300,818539.611200,920356.033900,857891.135700,769820.468100,1104004.310000,724241.475500,877817.517700,777817.728800,882923.249800,803752.325700,707639.303600,772953.733800,829405.950500,3473997.708000,1046473.470000,887114.274300,728019.991400,997803.442000,750139.373900,1062245.293000,1307805.957000,1090850.770000,797602.287300,759842.931300,1491181.442000,61051.292810,766865.689600,872447.016000,600143.722700,1183189.617000,1170037.944000,803134.357800,821234.414300,780585.365800,796350.141600,1517535.100000,903289.706800
6.217400,304031.893700,43023.679260,3947.125026,124204.085500,313437.902600,499862.959400,97534.984250,129877.041900,230833.931200,271889.245300,274268.699300,301214.524500,274357.988300,155602.599300,179234.717000,170694.798500,252575.571400,436484.588100,168688.988400,163532.107700,285108.111100,429686.267100,2926728.143000,323996.991700,89870.696690,183487.692700,115622.704000,264973.041400,331461.857900,501021.088900,387287.575400,109410.294900,287619.513200,460136.672100,34871.663660,322753.298100,400620.858300,353685.490100,703058.765800,1585734.391000,116262.037400,206540.192900,204733.402400,364103.337700,815603.918400,282331.912400
6.218025,40617.402100,25112.605770,100437.049900,430.756938,16715.592120,114808.195700,43707.932480,35258.287970,31836.217810,66165.849120,49427.362500,3332.580594,50222.690020,36321.348890,39057.825010,41327.348240,36678.395600,71717.118710,29496.103970,35259.414420,41405.661260,51722.073620,2460685.969000,48252.611650,34602.150960,53205.127680,36541.725120,3133.702311,59891.318860,58480.890530,108274.694600,35509.219570,67569.497300,141966.378600,15919.411880,25919.450300,72079.192810,144127.810200,171750.504700,1013290.330000,46430.497040,50438.801480,51163.534550,52291.888590,253835.213300,27272.345790
6.218050,23259.240310,1184.028892,58923.560350,17359.340200,38621.000270,83194.883540,15413.188450,19500.498650,44754.330200,43581.533070,26307.124680,43135.773720,18149.108640,14735.622240,13480.988630,29384.358560,22786.775670,34977.208570,12750.943590,16383.604080,15922.045430,29207.433380,729358.802400,32643.861040,9837.490987,20211.148970,20092.561020,32337.917970,24600.050060,77573.570450,49829.142020,19618.805300,24177.169240,94791.560310,370.713592,19276.786640,38917.455800,32733.512460,80693.345930,844557.863800,10800.696890,14764.824930,17377.409600,35556.717200,210785.009900,35902.888660
6.218067,26732.721640,7082.692174,79120.450370,33252.298100,68009.178850,165752.772800,30498.791600,46127.484180,50388.295080,45329.042490,50249.122150,69197.518750,24616.267580,43664.160890,31648.589180,44113.144130,33228.179490,53222.742150,19096.130060,26660.145280,26140.861860,28088.124880,1415528.219000,44766.697160,20951.911450,51324.869200,20222.308670,33896.647580,69174.567140,100279.529800,43261.682740,48898.235590,49819.562920,123291.065900,1700.856361,47340.203040,46076.013980,69552.212710,127631.195100,407586.750200,30682.678080,26226.861740,22327.454770,32230.738010,135619.097800,60002.950620
6.218333,11470.769110,37.691349,28284.505600,6852.323107,42468.002350,47011.620590,27.458080,11467.420600,15707.582030,34460.735360,13910.464770,25667.361640,29109.264800,8834.804292,9708.284926,21318.669820,8802.549376,18692.928110,1982.869524,8526.667737,6942.381392,12237.047830,953312.617100,12601.388800,7513.141671,19091.104150,11899.414490,9999.741392,16885.065560,38977.452750,22906.190170,6252.131784,11564.059960,77795.945500,243.418440,11017.517620,10860.175760,32220.731180,144413.989200,859876.988300,2321.248662,17256.178410,12543.758970,26710.340690,239161.202000,25138.216490
6.219258,137058.564100,208461.101400,711709.524500,392651.952400,48.134186,1105874.547000,253217.484800,494897.178400,521941.774700,660629.440800,33.988109,169290.352700,70296.802940,250194.649200,193380.193600,653261.176500,250511.921400,690676.213900,40.701994,124827.850900,461313.642800,426423.116300,6132103.110000,216266.468700,216108.788300,78681.776550,196801.183500,359564.645500,44124.103310,64589.367460,51370.527250,581678.884600,498013.516100,91982.205650,40.983276,418010.846900,669827.236200,186961.925500,993821.825500,2982073.408000,83964.385480,335434.499600,69755.404740,259752.831300,1923104.352000,322595.321000
6.219975,1584739.567000,1678013.139000,1143804.087000,1634732.431000,1076135.716000,1236734.248000,965008.378700,1007694.129000,793930.147400,1890476.322000,644118.814400,1815016.473000,881043.848500,1130277.451000,1593688.036000,921875.373800,709225.526600,1793459.766000,1736816.912000,1479350.601000,1724294.134000,1632076.126000,1879866.085000,1323675.337000,1155127.616000,774932.478600,1436950.283000,1734637.140000,1453486.762000,1520963.644000,1276955.260000,665826.168600,896724.507200,1026250.563000,2541719.475000,1752897.320000,1900409.777000,2195088.225000,1158079.167000,951731.729900,1110770.449000,645290.262600,1885439.309000,1687594.299000,1490426.193000,2070507.638000
6.220467,365257.935500,128230.572100,768592.821100,425116.862500,11706.023420,776107.242000,35206.687850,476117.101600,386443.563000,475705.700700,396309.585600,410746.889500,349684.137500,422542.722200,420705.010800,600363.990300,412512.624700,416730.362200,229698.698600,355277.073900,424069.051600,508006.361000,1064500.508000,489320.175800,74234.566480,363960.482500,348002.091100,510280.353600,516967.953900,422719.822800,303422.575600,467257.172200,421312.591700,773286.477600,44258.197990,391519.826600,540005.019100,697932.389100,881429.191000,1493371.810000,294454.513000,527051.504700,224516.982400,300905.762600,1141542.149000,365848.286100
