bin,retention_time,vlookup,significant05?,main_significant05?,Peak ID,Peak ID second,,COUNT,z_fvalue,l_fvalue,n_fvalue,zl_fvalue,zn_fvalue,ln_fvalue,zln_fvalue,,c_mean,n_mean,l_mean,ln_mean,z_mean,zn_mean,zl_mean,zln_mean,z_fvalue,l_fvalue,n_fvalue,zl_fvalue,zn_fvalue,ln_fvalue,zln_fvalue,significant05?,significant01?,main_significant05?,main_significant01?
1736,21.9,21.94704,TRUE,,mannopyranose,,,1,,,,0.016191322,,,,,9.312,10.348,11.044,10.252,10.558,9.915,8.592,8.252,0.1162757,0.394864994,0.646362008,0.016191322,0.553221078,0.439395365,0.320174288,TRUE,FALSE,FALSE,FALSE
1737,21.9,21.94725,TRUE,,mannopyranose,,,1,,,,0.041757475,,,,,9.878,9.911,10.649,10.134,10.609,9.575,8.374,9.251,0.141269483,0.44133211,0.52136678,0.041757475,0.944065114,0.44679656,0.130103985,TRUE,FALSE,FALSE,FALSE
1739,22,21.95182,TRUE,,mannopyranose,,,1,,,,0.046484697,,,,,9.849,10.079,10.695,10.453,10.592,9.68,8.399,9.256,0.127563318,0.556099355,0.807318145,0.046484697,0.89303922,0.516958886,0.216186648,TRUE,FALSE,FALSE,FALSE
1747,22.5,22.4513,TRUE,TRUE,inositol,,,1,,,0.024966315,,,,,,5.809,6.316,5.845,6.465,5.441,6.046,5.281,5.907,0.111865932,0.977051182,0.024966315,0.635147666,0.919332155,0.889135329,0.927594176,TRUE,FALSE,TRUE,FALSE
1748,22.5,22.45261,TRUE,TRUE,inositol,,,2,,,0.010494307,0.043658958,,,,,6.477,7.845,6.98,7.744,7.348,7.323,6.001,6.854,0.259724268,0.281106776,0.010494307,0.043658958,0.191611728,0.860122431,0.169053191,TRUE,FALSE,TRUE,FALSE
1749,22.5,22.4554,TRUE,TRUE,inositol,,,3,,,0.017897273,0.049915537,,,0.040629876,,7.211,8.766,7.92,8.49,8.386,8.125,6.618,7.86,0.402160518,0.292039325,0.017897273,0.049915537,0.269747425,0.752980499,0.040629876,TRUE,FALSE,TRUE,FALSE
1750,22.5,22.45857,TRUE,TRUE,inositol,,,1,,,0.014355201,,,,,,5.723,7.198,6.211,7.108,6.681,6.538,5.639,6.374,0.499614948,0.601495605,0.014355201,0.161743763,0.10399226,0.851821619,0.205568303,TRUE,FALSE,TRUE,FALSE
1752,22.7,22.74692,TRUE,TRUE,palmitic acid,,,1,,,0.029612869,,,,,,9.133,9.445,8.107,8.669,7.549,8.986,7.936,8.658,0.137465475,0.228716641,0.029612869,0.189592419,0.331891697,0.770545091,0.492779421,TRUE,FALSE,TRUE,FALSE
1754,23.2,23.21418,TRUE,TRUE,myo-inositol,,,1,,0.02709878,,,,,,,9.307,9.149,8.635,8.839,9.319,8.639,9.029,8.713,0.636855859,0.02709878,0.119935252,0.192252943,0.062935034,0.207535212,0.997735253,TRUE,FALSE,TRUE,FALSE
1756,23.2,23.21487,TRUE,TRUE,myo-inositol,,,1,,0.010032005,,,,,,,7.224,6.895,6.2,6.396,7.563,6.372,6.778,6.224,0.830488611,0.010032005,0.063084948,0.554054972,0.087729887,0.237111163,0.907881801,TRUE,FALSE,TRUE,FALSE
1757,23.2,23.21523,TRUE,TRUE,myo-inositol,,,1,,0.007115248,,,,,,,9.704,9.808,9.108,9.389,9.885,9.415,9.465,8.857,0.583282555,0.007115248,0.421570198,0.942823301,0.059211036,0.938114246,0.675786359,TRUE,TRUE,TRUE,TRUE
1758,23.2,23.21562,TRUE,TRUE,myo-inositol,,,1,,0.011620763,,,,,,,8.428,8.265,7.264,7.65,8.3,7.55,8.018,7.448,0.685327613,0.011620763,0.279236756,0.139724665,0.08521049,0.401354063,0.680331197,TRUE,FALSE,TRUE,FALSE
1759,23.2,23.22083,TRUE,TRUE,myo-inositol,,,2,,0.034024462,,,0.001055065,,,,7.422,7.672,6.492,7.4,7.975,7.147,7.815,6.958,0.331181647,0.034024462,0.674375563,0.386313307,0.001055065,0.40896332,0.398182015,TRUE,TRUE,TRUE,FALSE
1762,23.2,23.22158,TRUE,TRUE,myo-inositol,,,1,0.0174486,,,,,,,,5.69,6.221,5.57,5.447,6.709,6.019,6.285,5.928,0.0174486,0.070695925,0.475000426,0.677312198,0.072354553,0.641979153,0.229744441,TRUE,FALSE,TRUE,FALSE
1764,23.2,23.22188,TRUE,,myo-inositol,,,1,,,,,0.023686175,,,,6.408,6.15,5.8,6.143,6.964,5.594,6.592,6.148,0.41303544,0.515855404,0.053500465,0.355353423,0.023686175,0.084543471,0.704605404,TRUE,FALSE,FALSE,FALSE
1768,23.2,23.22584,TRUE,TRUE,myo-inositol,,,1,,0.014773113,,,,,,,7.628,7.772,6.912,7.038,7.88,6.783,6.547,7.098,0.368269739,0.014773113,0.687941211,0.549851521,0.292773296,0.110883327,0.08420427,TRUE,FALSE,TRUE,FALSE
1770,23.2,23.23656,TRUE,TRUE,myo-inositol,,,1,,0.008694532,,,,,,,6.865,6.777,5.693,6.478,7.058,6.415,6.485,6.359,0.495366422,0.008694532,0.989975445,0.302528604,0.059772875,0.08060121,0.653618076,TRUE,TRUE,TRUE,TRUE
1771,23.2,23.24743,TRUE,TRUE,myo-inositol,,,2,,0.010215062,,0.009135388,,,,,5.829,5.958,5.353,4.208,5.688,5.401,5.546,5.579,0.311525508,0.010215062,0.157219155,0.009135388,0.398385546,0.226502951,0.069872966,TRUE,TRUE,TRUE,FALSE
1778,23.6,23.59508,TRUE,TRUE,galactose,,,1,,0.017855655,,,,,,,6.331,6.567,5.836,5.546,6.554,6.127,6.193,5.863,0.619041875,0.017855655,0.419276408,0.34804415,0.438597481,0.612528906,0.498407385,TRUE,FALSE,TRUE,FALSE
1779,23.6,23.6052,TRUE,,galactose,,,1,,,,0.020431196,,,,,8.194,8.395,7.103,7.444,7.74,7.42,8.318,7.985,0.900253467,0.39176574,0.933040299,0.020431196,0.361406114,0.916181841,0.90765732,TRUE,FALSE,FALSE,FALSE
1780,23.6,23.60788,TRUE,TRUE,galactose,,,1,,0.024470112,,,,,,,8.342,8.803,8.128,7.854,8.609,8.119,7.148,7.489,0.267397975,0.024470112,0.956256257,0.52817441,0.752547846,0.997673008,0.254227217,TRUE,FALSE,TRUE,FALSE
1781,23.6,23.64988,TRUE,TRUE,galactose,,,1,,,0.046897432,,,,,,7.994,7.761,7.444,7.47,7.997,6.839,7.857,7.348,0.395466345,0.479699306,0.046897432,0.180688018,0.090707315,0.322326414,0.661560873,TRUE,FALSE,TRUE,FALSE
1784,23.7,23.70002,TRUE,TRUE,galactose,,,1,,,0.042639781,,,,,,5.519,6.12,5.022,5.634,5.726,5.745,5.5,5.744,0.511067039,0.109563264,0.042639781,0.326498369,0.192533807,0.764913229,0.773706333,TRUE,FALSE,TRUE,FALSE
1785,23.7,23.70691,TRUE,TRUE,galactose,,,2,,0.042892784,0.014518917,,,,,,5.982,7.187,6.193,6.393,7.019,7.177,5.887,6.766,0.134398736,0.042892784,0.014518917,0.328974422,0.627172124,0.677249894,0.067992135,TRUE,FALSE,TRUE,FALSE
1787,23.7,23.7076,TRUE,TRUE,galactose,,,1,,,0.028294749,,,,,,6.736,8.008,7.002,7.57,7.339,7.748,7.153,7.148,0.88844865,0.367747075,0.028294749,0.477231703,0.182477847,0.275197842,0.778926784,TRUE,FALSE,TRUE,FALSE
1790,23.7,23.74507,TRUE,TRUE,galactose,,,2,,0.016757508,0.0082784,,,,,,6.165,6.904,5.793,6.293,6.843,7.095,5.78,6.781,0.061942252,0.016757508,0.0082784,0.717773191,0.934281791,0.602966345,0.260568729,TRUE,TRUE,TRUE,TRUE
1800,24.1,24.10981,TRUE,,fructofuranose,,,1,,,,0.046306679,,,,,6.403,6.226,5.338,5.359,5.81,5.706,6.065,5.874,0.960683044,0.151617289,0.780595566,0.046306679,0.910274288,0.911132007,0.803748597,TRUE,FALSE,FALSE,FALSE
1801,24.1,24.1169,TRUE,TRUE,fructofuranose,,,2,,0.029718719,,0.019800031,,,,,6.542,6.438,5.107,5.408,6.123,5.995,6.33,6.007,0.418469451,0.029718719,0.949395672,0.019800031,0.56488262,0.821189422,0.583185735,TRUE,FALSE,TRUE,FALSE
1811,24.1,24.12445,TRUE,TRUE,fructofuranose,,,2,,0.039691806,,0.034102467,,,,,8.693,8.12,7.112,7.28,7.964,7.642,7.651,7.979,0.939538493,0.039691806,0.754185053,0.034102467,0.770718818,0.234880805,0.937028809,TRUE,FALSE,TRUE,FALSE
1814,24.1,24.12493,TRUE,,fructofuranose,,,1,,,,0.048515632,,,,,6.542,6.14,5.158,5.593,5.839,5.691,6.046,6.124,0.861465281,0.276799654,0.953822007,0.048515632,0.920028404,0.393642572,0.634894864,TRUE,FALSE,FALSE,FALSE
1828,24.1,24.13168,TRUE,TRUE,fructofuranose,,,2,,0.03037678,,0.010295756,,,,,5.906,5.984,5.241,4.247,5.544,5.196,5.441,5.542,0.736581515,0.03037678,0.278892433,0.010295756,0.544254689,0.485653576,0.142526417,TRUE,FALSE,TRUE,FALSE
1833,24.1,24.1325,TRUE,,fructofuranose,,,1,,,,0.033576526,,,,,8.908,8.269,7.827,8.168,8.1,7.868,8.298,8.164,0.294037584,0.305099726,0.446509974,0.033576526,0.918269485,0.148638135,0.257751443,TRUE,FALSE,FALSE,FALSE
1841,24.1,24.13493,TRUE,,fructofuranose,,,2,,,,0.015051112,,,0.016216662,,7.63,6.85,6.142,6.925,6.298,6.798,7.457,6.937,0.791875102,0.737905285,0.829644573,0.015051112,0.929538601,0.501799735,0.016216662,TRUE,FALSE,FALSE,FALSE
1846,24.1,24.14397,TRUE,,fructofuranose,,,1,,,,0.023367849,,,,,6.295,6.592,5.858,5.097,5.675,5.529,5.845,5.868,0.359626799,0.150428544,0.635443808,0.023367849,0.759978802,0.366156627,0.251323013,TRUE,FALSE,FALSE,FALSE
1851,24.2,24.15522,TRUE,TRUE,fructofuranose,,,2,,,0.047652082,0.027455835,,,,,5.338,4.942,5.017,4.225,5.015,4.932,5.622,5.144,0.207337727,0.62145191,0.047652082,0.027455835,0.410877894,0.333860598,0.999280573,TRUE,FALSE,TRUE,FALSE
1852,24.2,24.15528,TRUE,,fructofuranose,,,1,,,,0.017535157,,,,,5.408,5.24,4.603,4.376,5.489,4.945,5.521,5.279,0.070343654,0.087192986,0.193482313,0.017535157,0.610236612,0.789753443,0.665112924,TRUE,FALSE,FALSE,FALSE
1854,24.2,24.15532,TRUE,,fructofuranose,,,1,,,,0.033349179,,,,,6.31,5.853,5.07,5.464,5.399,5.636,6.11,5.749,0.958848854,0.363970495,0.998823615,0.033349179,0.995677445,0.75705585,0.189989721,TRUE,FALSE,FALSE,FALSE
1856,24.2,24.16293,TRUE,TRUE,fructofuranose,,,1,,0.042157223,,,,,,,6.673,6.635,5.875,6.078,6.959,6.227,6.4,5.998,0.764388143,0.042157223,0.400606068,0.620408865,0.220759632,0.600808275,0.935027241,TRUE,FALSE,TRUE,FALSE
1858,24.3,24.30675,TRUE,TRUE,fructofuranose,,,1,,,0.0028646,,,,,,5.133,4.81,5.081,4.155,5.774,4.532,5.757,5.051,0.082739888,0.690689169,0.0028646,0.222398844,0.450561712,0.893788094,0.259714222,TRUE,TRUE,TRUE,TRUE
1860,24.4,24.42089,TRUE,TRUE,fructofuranose,,,1,,0.01456895,,,,,,,8.128,8.148,7.544,7.62,8.259,7.583,6.736,7.608,0.317164924,0.01456895,0.906988652,0.81959914,0.939919574,0.120203891,0.126352662,TRUE,FALSE,TRUE,FALSE
1870,24.6,24.64858,TRUE,TRUE,fructofuranose,,,2,,,0.004118034,0.023631593,,,,,5.181,5.098,4.788,3.979,5.632,4.162,5.434,4.952,0.282680339,0.229419377,0.004118034,0.023631593,0.208086484,0.861200873,0.069417232,TRUE,TRUE,TRUE,TRUE
1871,24.7,24.7168,TRUE,,fructofuranose,,,1,,,,0.003701765,,,,,5.62,5.163,4.722,4.814,4.991,4.615,5.573,5.875,0.547244211,0.624657882,0.721482733,0.003701765,0.834710115,0.244205423,0.9010477,TRUE,TRUE,FALSE,FALSE
1877,24.7,24.73965,TRUE,,fructofuranose,,,1,,,,0.045863672,,,,,9.287,9.648,8.447,9.196,8.904,9.205,9.415,9.347,0.805630608,0.412940068,0.098949708,0.045863672,0.359888772,0.942877238,0.40772976,TRUE,FALSE,FALSE,FALSE
1879,24.7,24.74718,TRUE,TRUE,fructofuranose,,,2,,0.00439932,0.043705542,,,,,,4.871,4.864,6.299,6.556,4.771,6.491,5.458,6.649,0.52099577,0.00439932,0.043705542,0.131936276,0.063963719,0.878595912,0.582391715,TRUE,TRUE,TRUE,TRUE
1882,24.9,24.94834,TRUE,TRUE,stearic acid,,,2,,,0.008700775,,0.018638037,,,,5.455,5.296,5.627,6.043,4.918,6.536,5.106,6.427,0.471668512,0.248535705,0.008700775,0.511764541,0.018638037,0.767589009,0.436729491,TRUE,TRUE,TRUE,TRUE
1884,25,25.01943,TRUE,,stearic acid,,,1,,,,,,,0.04504031,,8.097,7.517,6.684,7.313,7.094,7.486,7.778,7.18,0.838012305,0.177628663,0.959926681,0.083209904,0.891802628,0.743934296,0.04504031,TRUE,FALSE,FALSE,FALSE
1888,25.1,25.0507,TRUE,TRUE,stearic acid,,,1,,0.030275696,,,,,,,5.959,6.415,6.388,6.869,5.605,5.52,7.286,7.182,0.843766112,0.030275696,0.612042104,0.196036243,0.54205027,0.996491606,0.980996988,TRUE,FALSE,TRUE,FALSE
1890,25.2,25.15688,TRUE,TRUE,stearic acid,,,3,,,0.028012133,0.048393601,,,0.040478544,,5.757,6.009,5.686,4.473,6.217,5.022,6.069,5.709,0.368589949,0.257365988,0.028012133,0.048393601,0.52884636,0.483780392,0.040478544,TRUE,FALSE,TRUE,FALSE
1891,25.2,25.157,TRUE,TRUE,stearic acid,,,3,,,0.003708285,0.012494779,,,0.025108444,,5.41,5.571,5.312,4.023,6.05,4.545,6.069,5.488,0.111826889,0.368583913,0.003708285,0.012494779,0.302328349,0.516836273,0.025108444,TRUE,TRUE,TRUE,TRUE
1892,25.2,25.157,TRUE,TRUE,stearic acid,,,1,,0.042683746,,,,,,,6.869,6.752,6.343,5.848,7.022,6.306,6.448,6.254,0.815384785,0.042683746,0.143540517,0.412836088,0.729251131,0.929451049,0.384719939,TRUE,FALSE,TRUE,FALSE
1893,25.2,25.16457,TRUE,TRUE,stearic acid,,,2,,,0.029533919,0.040314397,,,,,5.039,4.688,4.736,4.019,4.964,4.177,5.332,4.893,0.474649154,0.943903274,0.029533919,0.040314397,0.843383829,0.950864175,0.473739177,TRUE,FALSE,TRUE,FALSE
1900,25.4,25.43023,TRUE,TRUE,Glyceryl-glycoside,,,1,,,0.028777074,,,,,,5.256,5.025,5.328,4.303,5.073,4.425,5.351,5.047,0.873539813,0.901392173,0.028777074,0.103673821,0.78352631,0.594668827,0.246156488,TRUE,FALSE,TRUE,FALSE
1909,25.5,25.52154,TRUE,,Glyceryl-glycoside,,,1,,,,,,,0.019297947,,6.699,7.792,7.552,7.024,6.986,6.831,6.679,7.312,0.242145225,0.702772624,0.327200588,0.865000296,0.859699326,0.327849738,0.019297947,TRUE,FALSE,FALSE,FALSE
1911,25.5,25.52883,TRUE,TRUE,Glyceryl-glycoside,,,1,,,0.039093884,,,,,,7.382,7.476,7.204,6.096,7.588,6.675,7.101,6.69,0.900767344,0.053460973,0.039093884,0.307540003,0.738394732,0.466723259,0.126558272,TRUE,FALSE,TRUE,FALSE
1912,25.5,25.52883,TRUE,,Glyceryl-glycoside,,,1,,,,,,0.048670226,,,5.121,5.67,5.594,4.494,5.668,5.088,6.09,5.022,0.483557436,0.58012495,0.065880671,0.384584612,0.340223844,0.048670226,0.290917579,TRUE,FALSE,FALSE,FALSE
1915,25.5,25.5289,TRUE,TRUE,Glyceryl-glycoside,,,1,,,0.006878033,,,,,,5.371,5.463,5.807,4.337,5.994,4.857,6.054,5.212,0.416538108,0.674145753,0.006878033,0.346020873,0.588018571,0.242890773,0.118407996,TRUE,TRUE,TRUE,TRUE
1917,25.5,25.53644,TRUE,TRUE,Glyceryl-glycoside,,,1,,,0.005336102,,,,,,4.975,5.499,5.629,4.154,5.915,4.457,6.122,4.938,0.447716861,0.803340056,0.005336102,0.268130193,0.151511147,0.122797086,0.06153388,TRUE,TRUE,TRUE,TRUE
1922,25.6,25.55168,TRUE,,Glyceryl-glycoside,,,1,,,,,0.049784182,,,,5.891,5.31,5.522,4.876,5.275,5.62,5.523,5.613,0.610531868,0.478716937,0.343128346,0.192732321,0.049784182,0.713651706,0.821602062,TRUE,FALSE,FALSE,FALSE
1928,25.6,25.55926,TRUE,,Glyceryl-glycoside,,,1,,,,,,,0.015215434,,9.727,10.986,10.731,10.293,10.63,9.788,9.182,10.716,0.494609107,0.938643398,0.440531768,0.715181384,0.806795558,0.78421853,0.015215434,TRUE,FALSE,FALSE,FALSE
1939,25.6,25.56683,TRUE,,Glyceryl-glycoside,,,1,,,,0.021418259,,,,,7.021,8.835,9.306,9.069,8.618,8.832,8.079,8.517,0.985168482,0.184617724,0.148777193,0.021418259,0.507053582,0.17504607,0.11783916,TRUE,FALSE,FALSE,FALSE
1966,25.6,25.58203,TRUE,,Glyceryl-glycoside,,,1,,,,0.044645681,,,,,5.321,4.974,5.132,4.805,4.809,4.137,5.228,5.024,0.153217094,0.316287245,0.074043321,0.044645681,0.758352464,0.578312481,0.589377779,TRUE,FALSE,FALSE,FALSE
1972,25.7,25.68065,TRUE,TRUE,Glyceryl-glycoside,,,1,0.033261531,,,,,,,,4.922,4.542,4.736,4.634,4.678,5.559,5.241,5.338,0.033261531,0.785452072,0.560603344,0.632108063,0.092059017,0.623452886,0.24447174,TRUE,FALSE,TRUE,FALSE
1973,25.7,25.69578,TRUE,TRUE,Glyceryl-glycoside,,,1,,,0.028280306,,,,,,8.052,8.367,8.257,8.503,6.939,8.604,7.307,8.598,0.315495972,0.531994797,0.028280306,0.94374852,0.114958285,0.780275971,0.84179756,TRUE,FALSE,TRUE,FALSE
1976,25.8,25.83238,TRUE,TRUE,Mannose,,,2,,,0.047469347,,0.048486683,,,,6.116,6.512,6.835,6.517,5.017,7.127,6.106,6.902,0.602400735,0.240414533,0.047469347,0.918788906,0.048486683,0.180852825,0.684153555,TRUE,FALSE,TRUE,FALSE
1981,26.2,26.21155,TRUE,TRUE,G6P,,,1,,,0.011785213,,,,,,4.907,4.814,4.693,4.003,5.375,4.21,5.609,4.845,0.160162382,0.692158711,0.011785213,0.063960933,0.233869017,0.798309886,0.318672598,TRUE,FALSE,TRUE,FALSE
1985,26.9,26.9404,TRUE,TRUE,hydroxytryptophan,,,1,,,0.00174791,,,,,,9.138,8.608,8.843,8.113,9,8.032,8.866,8.253,0.427521771,0.309146454,0.00174791,0.290570023,0.668766965,0.88615308,0.512959676,TRUE,TRUE,TRUE,TRUE
1990,27,26.96308,TRUE,TRUE,"fatty acid, need name?",,,1,,0.04091281,,,,,,,8.072,7.116,6.549,6.889,7.349,7.233,7.508,7.015,0.675524059,0.04091281,0.246867139,0.086492083,0.958161139,0.286277295,0.083937547,TRUE,FALSE,TRUE,FALSE
1999,27,26.97378,TRUE,TRUE,"fatty acid, need name",,,1,0.025170753,,,,,,,,8.479,8.407,8.998,8.685,8.024,8.405,8.183,8.065,0.025170753,0.436905619,0.850789675,0.229934174,0.395566963,0.383160668,0.754606899,TRUE,FALSE,TRUE,FALSE
2003,27,26.97813,TRUE,,"fatty acid, need name",,,1,,,,,0.00303863,,,,6.521,6.59,7.558,6.722,5.804,6.949,6.125,6.935,0.10055448,0.061642859,0.238960147,0.391159779,0.00303863,0.152749259,0.518727726,TRUE,TRUE,FALSE,FALSE
2010,27,26.98472,TRUE,TRUE,"fatty acid, need name",,,1,,,0.020513483,,,,,,7.999,7.434,7.899,7.629,7.923,7.357,8.359,7.73,0.787257912,0.362845508,0.020513483,0.403993412,0.668350153,0.75692689,0.665006804,TRUE,FALSE,TRUE,FALSE
2020,27,26.99357,TRUE,TRUE,"fatty acid, need name",,,1,,,0.045785171,,,,,,8.519,7.739,8.357,7.912,8.255,7.62,8.296,8.366,0.9551907,0.392834508,0.045785171,0.33130053,0.522215417,0.265848251,0.684186938,TRUE,FALSE,TRUE,FALSE
2021,27,26.99363,TRUE,TRUE,"fatty acid, need name",,,2,,,0.044658744,0.020154653,,,,,7.599,7.029,7.115,6.607,7.261,6.916,7.822,7.441,0.270795461,0.988129511,0.044658744,0.020154653,0.669021384,0.970646184,0.907721918,TRUE,FALSE,TRUE,FALSE
2024,27,27.00032,TRUE,TRUE,"fatty acid, need name",,,1,,,0.027155728,,,,,,9.238,8.716,9.219,8.997,9.102,8.451,9.106,8.902,0.337141728,0.350325823,0.027155728,0.744048813,0.819938267,0.306214677,0.838021793,TRUE,FALSE,TRUE,FALSE
2028,27,27.00102,TRUE,,"fatty acid, need name",,,2,,,,,,0.038845813,0.011522762,,9.509,8.106,8.555,9.148,8.852,8.559,9.658,9.075,0.486469712,0.155296385,0.070862577,0.1705559,0.968622143,0.038845813,0.011522762,TRUE,FALSE,FALSE,FALSE
2031,27,27.00481,TRUE,TRUE,"fatty acid, need name",,,1,,,0.025571419,,,,,,8.218,7.63,8.105,7.877,8.081,7.261,8.203,7.999,0.616146259,0.256454997,0.025571419,0.335562046,0.731802627,0.238359531,0.750263892,TRUE,FALSE,TRUE,FALSE
2034,27,27.00821,TRUE,TRUE,"fatty acid, need name",,,1,,,0.007109789,,,,,,7.348,6.903,7.042,6.441,7.275,6.764,7.778,6.853,0.39222053,0.617046714,0.007109789,0.12569102,0.680851388,0.507511391,0.759753595,TRUE,TRUE,TRUE,TRUE
2042,27,27.01252,TRUE,,"fatty acid, need name",,,1,,,,,0.048914027,,,,7.837,8.282,9.096,8.171,7.642,8.434,7.147,8.124,0.109389648,0.572326154,0.338251612,0.105431592,0.048914027,0.252812525,0.165145525,TRUE,FALSE,FALSE,FALSE
2043,27,27.0151,TRUE,TRUE,"fatty acid, need name",,,1,,,0.043092092,,,,,,10.031,9.539,9.814,9.865,10.183,9.207,10.072,9.455,0.637153973,0.895181796,0.043092092,0.99633723,0.223841586,0.350416479,0.851875575,TRUE,FALSE,TRUE,FALSE
2055,27,27.01638,TRUE,TRUE,"fatty acid, need name",,,1,,,0.029962426,,,,,,12.027,11.071,12.333,11.979,12.171,10.608,12.159,10.942,0.332043723,0.462381699,0.029962426,0.611059034,0.412672635,0.600604134,0.888959376,TRUE,FALSE,TRUE,FALSE
2060,27,27.02005,TRUE,TRUE,"fatty acid, need name",,,1,,,0.041137781,,,,,,8.005,6.995,7.715,7.719,7.929,7.289,7.903,7.68,0.749138865,0.407897867,0.041137781,0.984824138,0.916849617,0.116535848,0.517306028,TRUE,FALSE,TRUE,FALSE
2074,27,27.02385,TRUE,TRUE,"fatty acid, need name",,,1,,,0.039642994,,,,,,11.431,10.648,11.527,11.633,11.906,10.729,11.791,10.506,0.728631232,0.700215989,0.039642994,0.303473903,0.233196548,0.570689702,0.501246378,TRUE,FALSE,TRUE,FALSE
2075,27,27.02385,TRUE,TRUE,"fatty acid, need name",,,1,,,0.04167109,,,,,,10.11,9.838,10.266,9.834,10.076,9.789,10.237,9.64,0.574540874,0.939549252,0.04167109,0.807827483,0.845790357,0.537419654,0.841501622,TRUE,FALSE,TRUE,FALSE
2076,27,27.02385,TRUE,TRUE,"fatty acid, need name",,,1,,,0.037205763,,,,,,8.262,7.63,8,8.198,8.29,7.364,8.277,7.859,0.610917682,0.399061506,0.037205763,0.825567212,0.24833949,0.109004972,0.699245219,TRUE,FALSE,TRUE,FALSE
2077,27,27.02387,TRUE,,"fatty acid, need name",,,1,,,,0.022359387,,,,,8.917,9.299,10.161,9.542,8.742,9.782,8.388,9.105,0.109650622,0.491340553,0.203887638,0.022359387,0.056071795,0.19378123,0.515854451,TRUE,FALSE,FALSE,FALSE
2080,27,27.02388,TRUE,TRUE,"fatty acid, need name",,,1,,,0.036117977,,,,,,8.811,8.523,8.824,8.504,8.502,8.288,9.217,8.404,0.499516663,0.370120672,0.036117977,0.287545152,0.615285803,0.398295882,0.424152527,TRUE,FALSE,TRUE,FALSE
2083,27,27.02392,TRUE,TRUE,"fatty acid, need name",,,2,,,0.042680613,,0.015488862,,,,8.538,8.303,8.586,8.922,8.922,8.032,9.137,8.508,0.911115526,0.063846117,0.042680613,0.959212421,0.015488862,0.199550906,0.638660488,TRUE,FALSE,TRUE,FALSE
2084,27,27.02392,TRUE,TRUE,"fatty acid, need name",,,1,,,0.047802305,,,,,,8.528,8.035,8.492,8.672,8.551,8.063,8.89,8.251,0.843213751,0.144664957,0.047802305,0.84462038,0.248063283,0.407292816,0.234080442,TRUE,FALSE,TRUE,FALSE
2091,27,27.024,TRUE,TRUE,"fatty acid, need name",,,1,,,0.035096532,,,,,,9.7,9.389,9.52,9.481,9.637,9.14,9.853,9.146,0.497309358,0.981689131,0.035096532,0.723039546,0.227062552,0.896302522,0.481921743,TRUE,FALSE,TRUE,FALSE
2101,27,27.03073,TRUE,TRUE,"fatty acid, need name",,,1,,,0.034275818,,,,,,8.456,7.932,8.094,8.057,8.663,7.564,9.007,7.886,0.793636912,0.886658353,0.034275818,0.505261502,0.179182307,0.685973056,0.677525576,TRUE,FALSE,TRUE,FALSE
2103,27,27.03118,TRUE,TRUE,"fatty acid, need name",,,1,,,0.011471045,,,,,,6.08,5.579,6.91,6.421,6.067,5.856,7.001,5.303,0.294724485,0.093520238,0.011471045,0.159714065,0.476052661,0.193232262,0.161566891,TRUE,FALSE,TRUE,FALSE
2110,27,27.03143,TRUE,TRUE,"fatty acid, need name",,,1,,,0.005340518,,,,,,9.362,8.837,9.474,9.084,9.175,8.655,9.567,8.855,0.337839603,0.264264865,0.005340518,0.783676771,0.680644902,0.958001725,0.650108567,TRUE,TRUE,TRUE,TRUE
2111,27,27.03143,TRUE,TRUE,"fatty acid, need name",,,1,,,0.039363034,,,,,,11.061,10.433,11.384,10.766,11.142,10.809,10.967,9.809,0.429275533,0.61295038,0.039363034,0.140641971,0.905412122,0.555757237,0.52019017,TRUE,FALSE,TRUE,FALSE
2112,27,27.03143,TRUE,TRUE,"fatty acid, need name",,,1,,,0.022552773,,,,,,10.483,9.796,10.448,10.208,10.615,9.854,10.534,9.767,0.781363351,0.931860041,0.022552773,0.580066222,0.564064865,0.65403784,0.665313328,TRUE,FALSE,TRUE,FALSE
2114,27,27.03147,TRUE,TRUE,"fatty acid, need name",,,1,,,0.03596013,,,,,,10.538,9.525,10.58,10.588,10.536,10.134,10.52,9.564,0.587679478,0.70459512,0.03596013,0.114244841,0.791483133,0.613364916,0.159659251,TRUE,FALSE,TRUE,FALSE
2117,27,27.03148,TRUE,TRUE,"fatty acid, need name",,,1,,,0.031298947,,,,,,7.293,6.173,6.881,6.731,6.948,6.262,7.978,6.791,0.686352602,0.297390921,0.031298947,0.328200351,0.686456109,0.68191795,0.281112668,TRUE,FALSE,TRUE,FALSE
2118,27,27.03148,TRUE,TRUE,"fatty acid, need name",,,1,,,0.0284261,,,,,,9.118,8.941,9.358,9.23,9.741,8.532,9.616,8.75,0.867227056,0.64520884,0.0284261,0.634935034,0.088404959,0.719384456,0.778582826,TRUE,FALSE,TRUE,FALSE
2119,27,27.03149,TRUE,TRUE,"fatty acid, need name",,,1,,,0.032601205,,,,,,10.039,9.462,10.399,9.95,10.093,9.82,9.957,9.197,0.371045757,0.981995046,0.032601205,0.086688835,0.96176178,0.734908941,0.520551956,TRUE,FALSE,TRUE,FALSE
2129,27,27.03158,TRUE,TRUE,"fatty acid, need name",,,1,,,0.035537986,,,,,,9.815,9.448,10.464,9.645,9.878,9.744,9.902,9.272,0.479686715,0.710664895,0.035537986,0.154801893,0.60429673,0.308131593,0.96110227,TRUE,FALSE,TRUE,FALSE
